Flight_ID,Date,Time,Departure_Airport,Arrival_Airport,Temperature_Celsius,Wind_Speed_knots,Turbulence_Level,Visibility_km
41,2024-10-05,00:09:00,PHX Airport,DTW Airport,24,24,Low,17
159,2024-04-01,01:38:00,SAN Airport,BOS Airport,-7,48,High,16
101,2024-09-02,07:28:00,BNA Airport,MCO Airport,-11,13,Low,10
24,2024-05-07,00:16:00,SAN Airport,IND Airport,15,3,High,1
95,2024-11-23,17:21:00,BOS Airport,SLC Airport,24,2,Medium,10
28,2024-08-03,20:18:00,SEA Airport,LAS Airport,-7,42,Medium,2
3,2024-02-26,20:47:00,STL Airport,LAS Airport,10,24,High,5
188,2024-11-05,12:21:00,IAD Airport,IAH Airport,30,8,Medium,12
181,2024-11-04,01:37:00,MSP Airport,TPA Airport,23,17,High,11
98,2024-10-19,18:24:00,ATL Airport,MCO Airport,17,3,High,7
111,2024-06-11,05:46:00,PHL Airport,PHX Airport,38,41,Medium,11
5,2024-08-04,02:18:00,SLC Airport,PHX Airport,-5,15,Low,16
42,2024-06-28,12:38:00,LAS Airport,DEN Airport,0,13,Medium,19
162,2024-10-21,01:23:00,BOS Airport,LAS Airport,13,5,Medium,11
135,2024-06-02,01:20:00,TPA Airport,ATL Airport,29,9,Low,4
72,2024-03-04,16:54:00,DTW Airport,DEN Airport,5,39,High,16
110,2024-02-25,13:13:00,ATL Airport,PHL Airport,10,18,Medium,12
54,2024-02-16,06:30:00,IND Airport,DEN Airport,27,26,High,7
195,2024-01-15,00:30:00,PHX Airport,PHL Airport,9,32,Low,7
195,2024-04-26,01:00:00,SEA Airport,DEN Airport,27,24,Low,20
120,2024-05-18,19:06:00,SFO Airport,STL Airport,9,15,High,19
99,2024-02-26,02:01:00,PDX Airport,ATL Airport,26,2,Medium,10
84,2024-01-26,11:04:00,IAD Airport,BOS Airport,30,7,Medium,19
99,2024-01-02,21:11:00,PHL Airport,SEA Airport,17,45,High,14
47,2024-09-26,23:57:00,MSP Airport,DEN Airport,21,8,Low,2
18,2024-03-20,23:46:00,ORD Airport,DTW Airport,16,33,High,17
113,2024-05-02,13:29:00,MIA Airport,JFK Airport,21,13,Medium,11
63,2024-04-05,11:01:00,MCI Airport,STL Airport,27,42,Medium,19
138,2024-09-09,14:03:00,STL Airport,SEA Airport,35,47,Low,6
11,2024-05-07,14:11:00,MCO Airport,AUS Airport,-5,40,Medium,4
90,2024-06-18,23:04:00,DTW Airport,MCI Airport,6,16,High,10
95,2024-01-01,05:05:00,SLC Airport,BOS Airport,-13,39,Medium,18
146,2024-05-16,01:43:00,DEN Airport,LAX Airport,4,5,Medium,13
62,2024-12-07,20:49:00,DEN Airport,IAH Airport,2,16,High,5
187,2024-03-26,22:34:00,STL Airport,PHL Airport,7,27,Low,7
157,2024-06-18,17:29:00,IAH Airport,SLC Airport,34,20,Low,13
173,2024-06-23,01:55:00,CMH Airport,TPA Airport,22,45,High,5
99,2024-08-05,06:04:00,BOS Airport,IND Airport,-12,15,High,11
115,2024-11-07,03:21:00,LAS Airport,MCI Airport,17,5,Medium,2
150,2024-08-03,19:42:00,ORD Airport,SLC Airport,16,19,Low,17
199,2024-03-24,06:26:00,IAD Airport,STL Airport,26,33,High,12
134,2024-03-19,14:12:00,SLC Airport,LAX Airport,12,50,Low,20
162,2024-02-25,10:13:00,ORD Airport,PHL Airport,37,22,Medium,9
36,2024-04-03,07:05:00,IAD Airport,CLT Airport,40,34,High,10
80,2024-02-26,11:23:00,DTW Airport,MSP Airport,20,27,Medium,15
103,2024-09-19,03:12:00,JFK Airport,LAS Airport,11,19,High,6
25,2024-10-11,09:41:00,MSP Airport,ATL Airport,36,0,Low,7
69,2024-11-27,14:57:00,MCI Airport,BNA Airport,34,0,Medium,14
60,2024-06-03,01:30:00,DEN Airport,SEA Airport,-10,19,Low,4
188,2024-09-23,15:51:00,CLT Airport,JFK Airport,-18,10,Low,5
178,2024-04-26,09:19:00,IAH Airport,CLT Airport,8,48,Low,5
109,2024-01-21,05:30:00,SFO Airport,MSP Airport,27,47,Low,17
83,2024-04-22,18:47:00,BNA Airport,SLC Airport,-8,24,Low,3
29,2024-12-05,18:52:00,IAD Airport,STL Airport,10,41,High,15
200,2024-06-17,17:41:00,IAH Airport,DFW Airport,13,10,Medium,16
100,2024-05-20,22:02:00,PHL Airport,STL Airport,9,30,Medium,11
153,2024-06-24,20:11:00,MCO Airport,IND Airport,31,11,Medium,2
84,2024-02-03,08:58:00,PHL Airport,MCI Airport,20,21,High,15
11,2024-09-20,01:07:00,IND Airport,PDX Airport,17,12,Low,10
132,2024-04-12,18:00:00,MCI Airport,ATL Airport,15,17,High,6
17,2024-03-22,12:47:00,ORD Airport,MSP Airport,6,4,Low,13
157,2024-09-21,07:44:00,CMH Airport,ORD Airport,29,22,Low,4
11,2024-05-08,00:51:00,LAX Airport,SAN Airport,-7,16,Low,14
22,2024-12-04,23:01:00,MCO Airport,ATL Airport,18,34,High,16
141,2024-12-22,23:34:00,AUS Airport,PDX Airport,-11,24,Medium,9
10,2024-07-05,03:55:00,SLC Airport,AUS Airport,28,10,Low,16
197,2024-01-03,22:40:00,CMH Airport,TPA Airport,15,36,Medium,12
171,2024-12-11,09:43:00,LAS Airport,SFO Airport,26,10,Low,14
42,2024-11-12,19:51:00,PHX Airport,SLC Airport,9,28,High,6
83,2024-02-15,12:16:00,BNA Airport,DFW Airport,-18,48,Low,9
77,2024-04-10,20:15:00,IAH Airport,IAD Airport,25,1,Medium,5
152,2024-03-09,19:31:00,BNA Airport,DEN Airport,6,7,Medium,8
173,2024-01-27,02:22:00,PHL Airport,MCO Airport,9,15,Low,5
181,2024-09-01,02:11:00,MCO Airport,ATL Airport,-7,0,Low,7
103,2024-09-27,01:25:00,PDX Airport,PHX Airport,5,44,High,7
11,2024-07-02,05:00:00,IND Airport,PHX Airport,20,47,Medium,2
195,2024-10-26,06:10:00,BOS Airport,ORD Airport,10,10,Low,19
10,2024-07-17,01:34:00,JFK Airport,LAX Airport,3,38,Medium,19
167,2024-06-12,11:28:00,MIA Airport,ATL Airport,6,36,Medium,8
9,2024-01-02,08:03:00,PHX Airport,IAD Airport,-2,12,High,4
105,2024-02-14,05:41:00,ORD Airport,ATL Airport,32,11,Medium,3
25,2024-01-21,09:51:00,IAH Airport,IND Airport,28,32,Medium,10
149,2024-12-24,18:13:00,SAN Airport,PHX Airport,40,29,Low,3
3,2024-07-14,20:52:00,DTW Airport,BNA Airport,14,8,Low,16
143,2024-06-06,23:42:00,ATL Airport,MIA Airport,29,42,High,6
19,2024-01-11,06:46:00,MCI Airport,BOS Airport,-18,14,High,10
196,2024-07-03,16:34:00,AUS Airport,MCO Airport,27,26,Medium,7
106,2024-01-20,08:10:00,PDX Airport,PHX Airport,-1,33,High,13
88,2024-12-15,17:54:00,MSP Airport,DEN Airport,-18,0,High,14
106,2024-03-07,20:55:00,BOS Airport,TPA Airport,36,40,Medium,12
112,2024-08-13,14:16:00,DTW Airport,DEN Airport,-12,33,Low,16
16,2024-11-17,08:37:00,DFW Airport,DEN Airport,11,30,Low,3
123,2024-05-09,22:39:00,CLT Airport,IAD Airport,9,12,Low,1
164,2024-10-04,16:34:00,BNA Airport,MIA Airport,-10,30,High,16
113,2024-09-18,16:55:00,BOS Airport,STL Airport,20,22,Medium,7
106,2024-04-04,01:13:00,BOS Airport,DEN Airport,22,7,Medium,17
161,2024-04-05,13:31:00,DTW Airport,SEA Airport,-20,28,Medium,10
87,2024-05-20,11:32:00,ORD Airport,ATL Airport,-20,6,Medium,14
27,2024-10-17,03:34:00,CLT Airport,SLC Airport,9,29,High,13
60,2024-08-09,08:42:00,SAN Airport,SLC Airport,16,33,Low,3
18,2024-11-22,20:53:00,IAD Airport,DFW Airport,-16,44,High,8
87,2024-08-05,14:27:00,SAN Airport,DEN Airport,4,23,Low,7
171,2024-08-20,10:17:00,MSP Airport,CLT Airport,28,26,High,10
149,2024-07-06,15:01:00,SLC Airport,LAX Airport,-5,24,High,2
16,2024-06-19,00:30:00,STL Airport,CMH Airport,1,33,High,10
73,2024-01-10,11:52:00,IND Airport,CLT Airport,12,12,Low,5
188,2024-04-24,22:59:00,DTW Airport,SEA Airport,-13,18,Medium,12
92,2024-08-18,11:40:00,CMH Airport,STL Airport,11,15,High,2
21,2024-10-15,01:06:00,CMH Airport,MCO Airport,-1,3,High,18
74,2024-05-09,02:26:00,IND Airport,IAD Airport,-17,9,Medium,16
190,2024-12-01,15:22:00,SEA Airport,PHX Airport,-19,37,Low,20
69,2024-08-26,16:23:00,JFK Airport,BNA Airport,-8,45,High,3
153,2024-08-19,23:05:00,PDX Airport,MCO Airport,-13,29,High,17
13,2024-11-07,23:55:00,DEN Airport,BNA Airport,-20,16,High,12
188,2024-03-04,03:42:00,SAN Airport,PDX Airport,-1,50,Low,3
81,2024-07-23,18:15:00,SLC Airport,CMH Airport,6,35,High,18
106,2024-07-09,07:44:00,ORD Airport,CLT Airport,11,12,Medium,19
77,2024-02-12,14:54:00,BNA Airport,CLT Airport,8,19,Low,11
66,2024-12-12,04:47:00,DEN Airport,BNA Airport,-4,20,Low,8
11,2024-01-12,01:17:00,TPA Airport,SFO Airport,30,27,High,13
70,2024-11-21,11:00:00,SAN Airport,CLT Airport,40,44,Medium,19
48,2024-04-11,23:55:00,MSP Airport,STL Airport,21,44,Low,1
131,2024-09-26,14:19:00,PHX Airport,STL Airport,-15,35,High,6
195,2024-12-28,12:27:00,BOS Airport,JFK Airport,-15,20,Low,18
55,2024-10-02,02:47:00,DTW Airport,MIA Airport,19,33,Low,2
51,2024-10-24,14:31:00,ATL Airport,SLC Airport,-14,10,Medium,17
98,2024-04-25,21:48:00,TPA Airport,MSP Airport,11,36,High,17
114,2024-09-07,08:02:00,LAS Airport,IND Airport,22,35,Medium,9
103,2024-08-23,05:48:00,PHX Airport,SFO Airport,16,6,High,1
195,2024-12-27,04:32:00,IND Airport,LAX Airport,33,49,High,17
192,2024-07-02,15:58:00,MCI Airport,BNA Airport,17,18,High,17
14,2024-01-27,15:28:00,MIA Airport,MCO Airport,37,29,Medium,8
103,2024-12-25,20:43:00,SLC Airport,PHX Airport,-3,8,Low,15
154,2024-11-16,02:22:00,SAN Airport,DFW Airport,0,45,Low,7
69,2024-04-08,07:09:00,TPA Airport,BOS Airport,2,4,Low,14
45,2024-06-08,14:47:00,ATL Airport,PHX Airport,-6,12,Medium,9
20,2024-05-13,12:37:00,DTW Airport,PDX Airport,29,23,Medium,4
116,2024-10-09,23:23:00,IAD Airport,SFO Airport,36,41,Low,15
168,2024-04-27,20:16:00,PHL Airport,BNA Airport,-16,28,Low,3
5,2024-05-21,19:14:00,SFO Airport,MIA Airport,-14,10,Low,1
49,2024-02-02,06:04:00,ATL Airport,BOS Airport,-17,6,Medium,15
8,2024-09-28,16:03:00,DTW Airport,IAD Airport,37,1,Low,5
185,2024-03-07,09:21:00,MCI Airport,DTW Airport,29,31,Low,20
172,2024-05-05,11:34:00,MIA Airport,CLT Airport,4,38,Low,17
66,2024-12-22,19:06:00,PHX Airport,IAD Airport,-3,9,High,11
96,2024-09-14,05:16:00,STL Airport,SAN Airport,5,31,High,16
172,2024-07-09,05:24:00,SLC Airport,SFO Airport,23,9,Low,3
170,2024-10-15,03:12:00,LAS Airport,PHX Airport,10,28,Medium,1
53,2024-04-27,10:50:00,BNA Airport,LAS Airport,15,48,Low,11
24,2024-04-09,08:48:00,CLT Airport,ORD Airport,32,12,High,20
77,2024-01-23,03:35:00,PHX Airport,ORD Airport,37,17,Low,5
64,2024-12-15,11:30:00,DFW Airport,ATL Airport,15,11,Low,3
15,2024-05-06,03:09:00,PHL Airport,SFO Airport,36,21,Medium,14
128,2024-09-05,11:32:00,SFO Airport,DTW Airport,34,5,Medium,2
46,2024-08-20,05:40:00,TPA Airport,SLC Airport,3,37,Low,7
50,2024-04-17,15:47:00,TPA Airport,MCO Airport,-13,12,Medium,20
108,2024-10-15,01:49:00,DEN Airport,DFW Airport,17,18,High,19
11,2024-12-20,23:46:00,DFW Airport,SAN Airport,-11,19,Medium,15
110,2024-12-11,00:14:00,SAN Airport,PHX Airport,20,22,Medium,13
10,2024-09-24,23:29:00,SAN Airport,SEA Airport,-5,40,High,13
84,2024-12-05,18:58:00,ORD Airport,PHL Airport,28,5,Low,19
101,2024-03-01,14:42:00,BOS Airport,DFW Airport,-11,7,Medium,11
82,2024-04-09,04:13:00,ATL Airport,DTW Airport,-18,17,Medium,11
6,2024-06-12,13:41:00,BNA Airport,PDX Airport,-20,23,Low,2
153,2024-11-08,05:34:00,IAH Airport,PHL Airport,19,2,Medium,9
45,2024-12-26,04:05:00,PHX Airport,MCI Airport,6,28,Medium,1
189,2024-03-10,16:55:00,LAS Airport,SLC Airport,37,29,High,13
86,2024-06-07,17:56:00,IAD Airport,IAH Airport,-14,0,Medium,12
8,2024-11-19,16:11:00,PHX Airport,LAS Airport,1,1,High,19
72,2024-04-14,03:16:00,SAN Airport,MSP Airport,24,45,High,14
28,2024-04-03,03:46:00,CLT Airport,MIA Airport,32,1,Low,1
168,2024-05-18,01:18:00,PHL Airport,BNA Airport,9,5,Low,9
21,2024-01-19,22:47:00,MCO Airport,IAH Airport,-12,30,High,18
146,2024-12-24,01:47:00,PHX Airport,SFO Airport,19,18,Low,5
12,2024-11-28,16:43:00,SLC Airport,PHX Airport,37,17,Low,2
33,2024-10-05,10:12:00,PHX Airport,LAX Airport,-18,40,Medium,11
43,2024-10-14,10:45:00,JFK Airport,CLT Airport,-15,19,High,4
67,2024-09-14,04:36:00,JFK Airport,PHX Airport,-19,32,High,15
89,2024-06-25,04:31:00,JFK Airport,SLC Airport,40,46,High,16
152,2024-09-22,04:51:00,SEA Airport,PDX Airport,13,39,Medium,16
36,2024-09-17,21:11:00,LAX Airport,MCI Airport,-13,38,Medium,19
154,2024-05-01,03:52:00,IAH Airport,IAD Airport,20,18,High,19
10,2024-07-08,11:15:00,IAD Airport,IND Airport,39,45,Medium,8
73,2024-09-18,15:06:00,PDX Airport,AUS Airport,38,2,Low,6
96,2024-05-27,23:18:00,ATL Airport,TPA Airport,23,12,High,20
31,2024-05-05,19:12:00,SAN Airport,ATL Airport,-3,8,High,13
162,2024-12-03,10:01:00,ATL Airport,SEA Airport,-3,24,Low,11
85,2024-05-20,03:59:00,MCO Airport,CLT Airport,16,46,Medium,4
197,2024-10-16,01:52:00,DFW Airport,IAD Airport,-8,47,High,9
90,2024-09-16,16:32:00,STL Airport,MCO Airport,-17,43,Medium,20
72,2024-07-14,15:57:00,DEN Airport,IAH Airport,-14,8,Medium,9
45,2024-03-16,10:19:00,IAH Airport,PHL Airport,-9,29,High,7
50,2024-04-18,00:38:00,ATL Airport,IAH Airport,31,15,High,10
157,2024-12-25,05:50:00,MCI Airport,PHX Airport,-13,33,Low,11
84,2024-12-26,19:05:00,SLC Airport,ORD Airport,40,23,Low,2
139,2024-02-02,17:26:00,CLT Airport,SLC Airport,24,25,Medium,15
30,2024-01-04,05:26:00,SLC Airport,PDX Airport,31,44,Low,2
157,2024-09-25,20:11:00,AUS Airport,JFK Airport,20,10,High,11
33,2024-10-11,09:05:00,DTW Airport,DEN Airport,-10,15,Medium,12
143,2024-06-11,00:01:00,SEA Airport,CMH Airport,8,28,Medium,13
30,2024-04-21,05:31:00,DEN Airport,DFW Airport,-5,1,High,5
21,2024-01-03,23:09:00,LAX Airport,MIA Airport,-3,26,Low,14
100,2024-10-25,06:28:00,LAX Airport,PDX Airport,-8,17,Low,11
26,2024-12-27,00:24:00,SFO Airport,DEN Airport,23,33,High,16
55,2024-05-10,22:49:00,SFO Airport,IND Airport,37,29,Medium,9
141,2024-02-21,11:59:00,LAX Airport,BNA Airport,29,21,High,12
8,2024-06-25,20:11:00,LAX Airport,AUS Airport,-8,31,Low,20
101,2024-02-10,01:36:00,PHX Airport,ATL Airport,13,25,High,16
65,2024-09-28,21:04:00,CMH Airport,SFO Airport,-11,38,High,2
63,2024-10-21,07:14:00,DFW Airport,PHL Airport,31,38,High,4
44,2024-11-01,05:18:00,IAD Airport,PHX Airport,20,30,Low,20
156,2024-09-03,21:28:00,DTW Airport,BNA Airport,26,2,Low,10
19,2024-08-01,01:09:00,IAH Airport,PHX Airport,-13,43,Medium,1
146,2024-06-23,04:03:00,MCI Airport,PHL Airport,18,12,High,14
73,2024-08-06,15:27:00,DTW Airport,BOS Airport,-14,44,Low,6
104,2024-10-23,11:30:00,IAD Airport,SAN Airport,-11,12,Low,17
125,2024-05-28,13:53:00,DTW Airport,MCO Airport,23,41,Low,4
138,2024-04-21,20:09:00,MIA Airport,SFO Airport,14,48,High,19
159,2024-05-16,02:03:00,JFK Airport,LAX Airport,3,48,Medium,8
20,2024-02-11,18:37:00,BNA Airport,MCI Airport,17,36,High,16
7,2024-06-03,00:55:00,MSP Airport,DTW Airport,10,41,Medium,13
114,2024-04-06,19:47:00,LAX Airport,PDX Airport,-12,18,High,10
119,2024-05-02,22:47:00,DEN Airport,MIA Airport,19,21,Medium,20
127,2024-03-12,22:35:00,AUS Airport,PHX Airport,13,10,High,8
101,2024-11-22,12:45:00,SFO Airport,PHX Airport,3,16,High,14
14,2024-03-02,23:09:00,SLC Airport,LAS Airport,33,12,Medium,19
175,2024-03-06,06:00:00,DFW Airport,PHL Airport,35,19,High,15
81,2024-07-05,13:38:00,JFK Airport,ORD Airport,3,9,High,19
80,2024-02-26,11:48:00,LAX Airport,STL Airport,17,48,Low,13
50,2024-03-06,00:31:00,DTW Airport,DFW Airport,15,10,High,3
114,2024-04-20,03:16:00,DEN Airport,PDX Airport,35,23,Medium,18
99,2024-03-27,14:39:00,SLC Airport,TPA Airport,32,33,Low,14
61,2024-09-02,03:01:00,DEN Airport,IAH Airport,-19,44,Low,1
125,2024-11-05,01:31:00,LAS Airport,SAN Airport,17,0,High,16
113,2024-10-06,17:25:00,CLT Airport,ATL Airport,24,37,Low,17
198,2024-05-11,12:55:00,CLT Airport,DTW Airport,13,15,High,13
102,2024-05-06,22:32:00,SAN Airport,ORD Airport,31,40,High,10
41,2024-10-03,10:26:00,BNA Airport,SFO Airport,-16,15,Medium,1
191,2024-05-04,17:53:00,PDX Airport,MIA Airport,23,14,Medium,1
168,2024-09-10,02:50:00,PHL Airport,STL Airport,-19,37,Low,15
72,2024-08-17,16:04:00,DFW Airport,PDX Airport,4,6,Low,13
89,2024-05-15,08:59:00,LAX Airport,LAS Airport,8,8,Medium,18
23,2024-08-27,14:32:00,LAS Airport,ATL Airport,-13,5,Low,6
52,2024-03-12,13:51:00,MCI Airport,AUS Airport,20,42,High,3
117,2024-09-06,08:43:00,PDX Airport,IAD Airport,-10,6,Low,6
100,2024-10-20,00:51:00,CLT Airport,STL Airport,1,44,Low,20
93,2024-06-05,19:20:00,AUS Airport,PDX Airport,-20,14,High,3
80,2024-04-21,09:28:00,CLT Airport,SAN Airport,-3,30,Low,15
109,2024-04-25,23:00:00,DEN Airport,AUS Airport,32,24,Low,20
132,2024-06-28,18:31:00,IAD Airport,SFO Airport,17,24,Low,5
63,2024-03-09,02:49:00,SAN Airport,DEN Airport,34,12,High,8
189,2024-12-22,20:35:00,DFW Airport,LAS Airport,-16,34,Low,5
29,2024-04-26,17:41:00,IND Airport,MIA Airport,9,20,Low,6
100,2024-02-04,12:28:00,PDX Airport,CMH Airport,7,41,High,10
13,2024-04-11,19:32:00,SLC Airport,SAN Airport,29,5,Medium,18
45,2024-07-17,22:34:00,PHX Airport,STL Airport,-17,26,High,13
182,2024-04-19,08:58:00,JFK Airport,SLC Airport,6,41,Medium,18
196,2024-03-12,23:00:00,SFO Airport,MIA Airport,0,38,High,15
5,2024-01-14,08:46:00,MIA Airport,PHL Airport,16,41,Low,7
163,2024-11-21,05:52:00,LAX Airport,LAS Airport,-4,37,Medium,20
100,2024-12-03,05:52:00,IAD Airport,MIA Airport,6,14,Low,6
65,2024-02-23,19:32:00,BOS Airport,SEA Airport,-17,3,Medium,3
109,2024-07-10,06:52:00,SLC Airport,PHL Airport,38,13,Low,12
63,2024-08-14,00:26:00,STL Airport,SEA Airport,29,10,Low,17
38,2024-02-25,08:33:00,DEN Airport,PDX Airport,-3,30,Medium,8
16,2024-11-09,16:01:00,LAX Airport,CMH Airport,16,3,High,6
171,2024-12-09,00:59:00,SAN Airport,LAX Airport,14,28,High,3
143,2024-05-05,05:30:00,AUS Airport,LAX Airport,4,31,Low,18
64,2024-11-19,11:30:00,BOS Airport,CLT Airport,35,32,High,16
94,2024-02-08,19:17:00,DTW Airport,MCO Airport,-2,16,Low,16
157,2024-06-03,10:06:00,MCI Airport,SEA Airport,35,21,Medium,11
197,2024-04-12,11:48:00,STL Airport,JFK Airport,12,6,Medium,3
198,2024-12-06,03:15:00,PDX Airport,MSP Airport,18,4,High,8
17,2024-09-17,23:45:00,BOS Airport,MSP Airport,32,12,High,16
124,2024-05-23,16:45:00,IAH Airport,SLC Airport,6,39,High,12
122,2024-09-19,02:13:00,MSP Airport,DEN Airport,-6,45,Medium,11
82,2024-04-14,03:38:00,IAD Airport,IAH Airport,20,21,Low,7
100,2024-07-13,11:23:00,LAX Airport,CLT Airport,37,43,Medium,18
179,2024-03-21,11:57:00,PHX Airport,DFW Airport,36,4,Low,6
3,2024-10-24,16:02:00,PDX Airport,MSP Airport,-6,30,Low,17
195,2024-05-21,04:42:00,LAX Airport,ORD Airport,29,8,High,15
178,2024-06-11,05:21:00,BNA Airport,PDX Airport,16,21,High,7
118,2024-05-17,01:58:00,PHL Airport,SLC Airport,36,46,Medium,4
112,2024-09-09,17:39:00,CMH Airport,TPA Airport,13,5,Low,11
187,2024-08-08,18:41:00,MSP Airport,MCO Airport,29,39,Low,1
132,2024-07-23,23:41:00,MSP Airport,LAS Airport,-14,37,Low,14
104,2024-02-04,22:43:00,MSP Airport,DTW Airport,14,44,High,20
38,2024-12-28,13:00:00,LAS Airport,IAH Airport,-11,22,Low,3
43,2024-08-10,13:08:00,SLC Airport,BNA Airport,-2,44,Medium,6
26,2024-02-26,14:02:00,JFK Airport,DFW Airport,-10,36,High,18
113,2024-03-20,04:18:00,ATL Airport,CMH Airport,-19,48,High,19
43,2024-06-06,22:27:00,DTW Airport,ORD Airport,8,19,Low,13
112,2024-11-09,08:57:00,LAS Airport,TPA Airport,-17,22,Medium,11
74,2024-09-06,20:06:00,JFK Airport,IAH Airport,8,40,High,2
93,2024-09-22,06:34:00,SFO Airport,JFK Airport,23,26,Low,7
149,2024-05-23,01:39:00,SEA Airport,IAD Airport,34,0,Medium,5
20,2024-01-22,14:32:00,DEN Airport,MSP Airport,-10,48,Low,6
89,2024-01-19,13:19:00,SAN Airport,MCO Airport,10,42,Low,20
197,2024-04-25,15:39:00,PDX Airport,DFW Airport,38,29,Low,12
180,2024-11-05,17:56:00,MCO Airport,CMH Airport,1,49,Medium,3
122,2024-11-02,07:03:00,IAD Airport,IAH Airport,-17,5,Low,1
111,2024-12-22,12:32:00,TPA Airport,IAD Airport,-12,2,High,10
133,2024-04-13,07:41:00,SLC Airport,MSP Airport,-11,3,Low,17
151,2024-02-08,23:13:00,CMH Airport,AUS Airport,9,29,High,4
40,2024-05-17,11:42:00,JFK Airport,MSP Airport,-20,27,High,9
148,2024-09-28,19:48:00,BNA Airport,DEN Airport,-1,49,Medium,2
169,2024-06-16,20:03:00,DTW Airport,MCO Airport,37,11,High,11
81,2024-11-17,07:40:00,TPA Airport,CMH Airport,13,18,High,13
80,2024-05-17,00:26:00,PDX Airport,PHL Airport,1,8,Medium,8
192,2024-02-07,11:22:00,SAN Airport,LAS Airport,13,13,High,9
175,2024-04-22,19:55:00,BNA Airport,ORD Airport,12,43,Low,20
136,2024-11-26,04:08:00,MIA Airport,IAD Airport,36,45,High,10
194,2024-03-06,04:54:00,ORD Airport,MCI Airport,-12,15,High,4
38,2024-07-11,01:10:00,BNA Airport,IAD Airport,5,48,High,7
124,2024-05-26,18:51:00,PHL Airport,IAD Airport,13,21,High,3
52,2024-11-12,22:40:00,BNA Airport,MCI Airport,6,21,Medium,13
58,2024-07-04,05:36:00,JFK Airport,DFW Airport,4,1,Medium,2
1,2024-10-19,04:17:00,LAS Airport,MSP Airport,-15,1,Low,7
93,2024-10-24,15:21:00,SLC Airport,IAH Airport,33,20,High,19
23,2024-03-13,11:36:00,DEN Airport,IAH Airport,12,8,Medium,20
12,2024-07-05,07:13:00,PDX Airport,LAX Airport,-3,34,Medium,16
15,2024-07-25,12:39:00,MIA Airport,DEN Airport,3,44,Low,11
125,2024-11-03,15:38:00,MSP Airport,AUS Airport,-5,40,Low,4
133,2024-08-16,14:19:00,STL Airport,BOS Airport,19,39,High,14
65,2024-07-11,15:10:00,ORD Airport,SFO Airport,1,11,Low,15
5,2024-06-04,04:13:00,SLC Airport,PHL Airport,-2,19,Low,1
128,2024-08-07,14:17:00,MIA Airport,MCI Airport,14,46,Low,3
45,2024-04-20,12:56:00,LAS Airport,DTW Airport,-17,5,Low,17
85,2024-08-20,11:41:00,PHX Airport,IND Airport,-1,14,High,20
122,2024-06-03,10:04:00,BNA Airport,DTW Airport,-20,13,Low,3
118,2024-08-26,02:36:00,CMH Airport,DEN Airport,15,5,Medium,17
135,2024-10-26,12:45:00,PHL Airport,LAS Airport,26,38,High,13
148,2024-01-11,10:04:00,TPA Airport,MCI Airport,-15,1,Medium,14
194,2024-11-15,13:59:00,DFW Airport,MCO Airport,28,33,Medium,15
132,2024-06-27,22:53:00,SLC Airport,DFW Airport,10,6,Low,4
73,2024-08-12,21:45:00,ORD Airport,DTW Airport,33,10,High,18
82,2024-06-13,21:32:00,MCI Airport,PHX Airport,12,42,Medium,2
90,2024-11-21,20:21:00,SLC Airport,DFW Airport,-16,32,Medium,6
181,2024-12-01,09:01:00,MSP Airport,SEA Airport,-17,16,High,16
134,2024-05-17,00:33:00,BOS Airport,ORD Airport,-7,49,Low,2
59,2024-02-21,19:20:00,PDX Airport,BNA Airport,34,23,Medium,13
69,2024-10-16,18:02:00,SEA Airport,PHX Airport,24,4,Low,19
62,2024-07-23,12:37:00,IND Airport,PHX Airport,29,26,Low,7
53,2024-05-06,13:15:00,SEA Airport,LAX Airport,0,11,Low,20
131,2024-06-09,01:26:00,IAD Airport,ORD Airport,-17,43,High,19
25,2024-11-14,05:14:00,AUS Airport,IAD Airport,9,29,Medium,6
86,2024-05-21,13:05:00,DFW Airport,LAX Airport,40,0,High,8
85,2024-11-10,06:39:00,DTW Airport,ORD Airport,17,35,Medium,6
101,2024-03-01,21:14:00,PHL Airport,LAX Airport,-4,41,Low,16
113,2024-02-05,13:26:00,SAN Airport,BOS Airport,-18,12,Low,5
26,2024-12-26,15:46:00,BNA Airport,LAS Airport,-16,10,Low,2
12,2024-03-28,04:18:00,STL Airport,DEN Airport,-1,37,Low,13
143,2024-12-01,12:22:00,AUS Airport,LAS Airport,29,46,Low,12
55,2024-12-22,20:17:00,PDX Airport,LAX Airport,33,30,Medium,10
63,2024-11-24,21:23:00,CMH Airport,MCO Airport,1,11,Medium,2
26,2024-12-21,14:02:00,BNA Airport,CMH Airport,31,32,Low,1
42,2024-02-03,19:42:00,CMH Airport,MSP Airport,28,30,Medium,17
46,2024-03-28,16:23:00,SAN Airport,BNA Airport,-7,21,High,11
56,2024-05-04,01:05:00,CMH Airport,CLT Airport,22,39,Medium,13
8,2024-07-18,23:19:00,ATL Airport,DFW Airport,34,21,Low,3
167,2024-02-12,18:20:00,SLC Airport,CLT Airport,7,38,High,3
180,2024-05-26,23:03:00,DTW Airport,SEA Airport,10,50,High,13
163,2024-04-22,15:10:00,CLT Airport,TPA Airport,0,50,Medium,3
49,2024-12-08,22:11:00,IND Airport,MCO Airport,34,44,Low,3
